DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER,2018
,752399051,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,PRESERVATION SOCIETY OF SPRING CREEK FOREST,PO BOX 450176,GARLAND,TX,,C36,813312.0,75045.0,IN,,199202.0,48113.0,15.0,1920.0,1922.0,,,,,12.0,0.9157529026870876,C36,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752399474,,,,,,,,,,,,,,,,,,20.0,3.0,201708.0,0.0,0.0,MILLER SPRINGS ALLIANCE INC,PO BOX 551,BELTON,TX,,C01,813319.0,76513.0,IN,,199203.0,48027.0,15.0,,3810.0,,,,,8.0,0.18194448867074164,C01,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752399664,,,,,,,,,,,,,,,,,DALLAS CRC,20.0,3.0,201712.0,0.0,0.0,DALLAS CORPORATE RECYCLING COUNCIL,PO BOX 815188,DALLAS,TX,,C27,813312.0,75381.0,IN,,200209.0,48113.0,16.0,1920.0,1922.0,,,,,12.0,0.0003098941426137314,C27,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752400715,,,,,,,,,,,,,,,,,2037 DALLAS COUNCIL OF GC,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,9694 ATLANTIC LN,FRISCO,TX,,C42,813410.0,75126.0,IN,,199301.0,48257.0,16.0,1920.0,1922.0,,,,,5.0,0.3507931939078713,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752400773,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,13170.0,15230.0,PINEYWOODS RESOURCE CONSERVATION & DEVELOPMENT CORPORATION,202 E PILAR 129,NACOGDOCHES,TX,,C30,813312.0,75961.0,IN,,199212.0,48347.0,15.0,,,13950.0,16eofinextractez.dat,201512.0,9969.0,12.0,0.9156633037357916,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752403946,,,,,,,,,,,,,,,,,,20.0,3.0,201509.0,0.0,0.0,RE-LEAF URBAN FORESTRY COUNCIL,4200 SOUTH FWY STE 2200,FORT WORTH,TX,,C50,813312.0,76115.0,IN,,201506.0,48439.0,16.0,2800.0,1922.0,,,,,9.0,0.3204407651197416,C50,C,C,PC,EN,C,EN,O,EN,OT,N,N,1.0
,752405796,,,,,,,,,,,,,,,,,2105 PERMIAN BASIN COUNCIL OF G C,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS,4200 GLENEAGLES DR,MIDLAND,TX,,C42,813410.0,79745.0,IN,,199301.0,48495.0,16.0,,,,,,,5.0,0.2257917503380313,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752406309,,,,,,,,,,,,,,,,,,60.0,3.0,,,,RIVERS IN THE DESERT,720 MCKAY ST,ARLINGTON,TX,,C99,813312.0,76010.0,IN,,196404.0,48439.0,10.0,2800.0,1922.0,,,,,,0.7958791818432279,C99,C,C,PC,EN,C,EN,O,EN,OT,N,N,1.0
,752410623,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,KEEP WHITEHOUSE BEAUTIFUL,PO BOX 882,WHITEHOUSE,TX,,C50,813312.0,75791.0,IN,,199512.0,48423.0,15.0,,8640.0,,,,,12.0,0.866810372802075,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752428409,,,,,,,,,,,,,,,,,,20.0,3.0,201709.0,470714.0,3192.0,LEON - BOSQUE RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL INC,1256 COUNTY ROAD 3440,CLIFTON,TX,,C30,813312.0,76049.0,IN,,199306.0,48221.0,15.0,2800.0,1922.0,463495.0,16eofinextract990.dat,201509.0,-59557.0,9.0,0.7414680049654555,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752446641,,,,,,,,,,,,,,,,,2129 TEXARKANA COUNCIL GARDEN CLUB,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,480 MYRTLE SPRINGS RD,TEXARKANA,TX,,C42,813410.0,75503.0,IN,,199301.0,48037.0,16.0,,8360.0,,,,,5.0,0.8366084966766755,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752448845,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,PERMIAN BASIN MASTER GARDENERS,PO BOX 60562,MIDLAND,TX,,C42,813410.0,79711.0,IN,,199302.0,48329.0,16.0,,5800.0,106526.0,16eofinextractez.dat,201512.0,42293.0,12.0,0.05506447739773968,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752451966,,,,,,,,,,,,,,,,,,20.0,6.0,201712.0,0.0,0.0,SOCIETY OF TEXAS ENVIRONMENTAL PROFESSIONALS INC,PO BOX 185295,FORT WORTH,TX,,C03,813920.0,76181.0,IN,,199410.0,48439.0,0.0,2800.0,1922.0,,,,,12.0,0.6922046212034642,C03,C,C,O,EN,C,EN,O,EN,OT,Y,Y,1.0
,752462520,,,,,,,,,,,,,,,,,,10.0,3.0,201712.0,742116.0,90770.0,WILDCAT BLUFF NATURE CENTER INC,PO BOX 52132,AMARILLO,TX,,C60,712190.0,79159.0,IN,,199306.0,48375.0,15.0,,320.0,739236.0,16eofinextract990.dat,201512.0,76829.0,12.0,0.9858268129911136,C60,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752464830,,,,,,,,,,,,,,,,,852 SAN AUGUSTINE GARDEN CLUB,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,PO BOX 221,SAN AUGUSTINE,TX,,C42,813410.0,75972.0,IN,,199301.0,48405.0,16.0,,,,,,,5.0,0.1958731687487376,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752465064,,,,,,,,,,,,,,,,,912 DOGWOOD GARDEN CLUB,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,7 BEVIL PL,TEXARKANA,TX,,C42,813410.0,75503.0,IN,,199301.0,48037.0,16.0,,8360.0,,,,,5.0,0.7525318875763507,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752465439,,,,,,,,,,,,,,,,,,20.0,4.0,201712.0,0.0,0.0,BONSAI SOCIETY OF DALLAS,PO BOX 836922,PLANO,TX,,C42,813410.0,75083.0,IN,,201512.0,48113.0,0.0,1920.0,1922.0,,,,,12.0,0.6863357488155205,C42,C,C,O,EN,C,EN,O,EN,OT,Y,Y,1.0
,752469572,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,KEEP NACOGDOCHES BEAUTIFUL,PO BOX 633030,NACOGDOCHES,TX,,C50,813312.0,75963.0,IN,,199305.0,48347.0,15.0,,,,,,,12.0,0.9431279900764098,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752470494,,,,,,,,,,,,,,,,,,20.0,7.0,201712.0,0.0,0.0,BIG LAKE ASSOCIATION INC,181 PRIVATE ROAD 6904,PALESTINE,TX,,C32,813312.0,75803.0,IN,,199307.0,48001.0,0.0,,,,,,,12.0,0.42553156225421374,C32,C,C,O,EN,C,EN,O,EN,OT,Y,Y,1.0
,752483254,,,,,,,,,,,,,,,,,2143 FORT WORTH IRIS SOCIETY,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,1007 S WACO ST,WEATHERFORD,TX,,C42,813410.0,76086.0,IN,,199301.0,48367.0,16.0,2800.0,1922.0,,,,,5.0,0.8588223806577318,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752483255,,,,,,,,,,,,,,,,,2142 FORT WORTH ORCHID SOCIETY,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,PO BOX 470603,FORT WORTH,TX,,C42,813410.0,76147.0,IN,,199301.0,48439.0,16.0,2800.0,1922.0,,,,,5.0,0.9547146381528252,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752485088,,,,,,,,,,,,,,,,,2152 FT WORTH CACTUS & SUCCUULENT,20.0,3.0,201705.0,0.0,0.0,TEXAS GARDEN CLUBS INC,8829 PEDERNALES TRL,FORT WORTH,TX,,C42,813410.0,76034.0,IN,,199301.0,48439.0,16.0,2800.0,1922.0,,,,,5.0,0.8716578702577422,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752520259,,,,,,,,,,,,,,,,,2334 RAINBOW GARDEN CLUB OF N TX,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,PO BOX 226811,DALLAS,TX,,C42,813410.0,75222.0,IN,,199301.0,48113.0,16.0,1920.0,1922.0,,,,,5.0,0.6424160549141613,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752522730,,,,,,,,,,,,,,,,,,20.0,6.0,201708.0,0.0,0.0,NATURAL GAS SOCIETY OF EAST TEXAS,PO BOX 9571,TYLER,TX,,C03,813920.0,75711.0,IN,,201410.0,48423.0,0.0,,8640.0,,,,,8.0,0.2338535714830846,C03,C,C,O,EN,C,EN,O,EN,OT,Y,Y,1.0
,752532469,,,,,,,,,,,,,,,,,2317 IKEBANA INTL DALLAS CHPT 13,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,10801 MIDDLE KNOLL DR,DALLAS,TX,,C42,813410.0,75229.0,IN,,199301.0,48113.0,16.0,1920.0,1922.0,,,,,5.0,0.17690270729180646,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752546504,,,,,,,,,,,,,,,,,,20.0,3.0,201706.0,586221.0,26110.0,GARDENERS IN COMMUNITY DEVELOPMENT,901 GREENBRIAR LN,RICHARDSON,TX,,C41,712130.0,75080.0,IN,,199409.0,48113.0,15.0,1920.0,1922.0,574862.0,16eofinextract990.dat,201506.0,36096.0,6.0,0.6767324528595141,C41,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752548484,,,,,,,,,,,,,,,,,LUBBOCK COUNTY MASTER GARDENER ASSN,20.0,3.0,201712.0,0.0,0.0,TEXAS MASTER GARDENER ASSOCIATION INC,PO BOX 10536,LUBBOCK,TX,,C42,813410.0,79416.0,IN,,200706.0,48303.0,16.0,,4600.0,,,,,12.0,0.027029287705676475,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752550483,,,,,,,,,,,,,,,,,,10.0,3.0,201709.0,64503.0,155556.0,KEEP DENTON BEAUTIFUL,608 E HICKORY ST STE 130,DENTON,TX,,C50,813312.0,76205.0,IN,,199603.0,48121.0,15.0,1920.0,1922.0,72820.0,16eofinextractez.dat,201512.0,122345.0,9.0,0.6156512468121987,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752551064,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,EAST TEXAS WOODS AND WATERS FOUNDATION,1001 ESE LOOP 323 STE 300,TYLER,TX,,C30,813312.0,75701.0,IN,,199409.0,48423.0,16.0,,8640.0,,,,,12.0,0.2770846414651559,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752552920,,,,,,,,,,,,,,,,,,20.0,3.0,201612.0,0.0,0.0,ARLINGTON MENS GARDEN CLUB INC,PO BOX 174,ARLINGTON,TX,,C42,813410.0,76004.0,IN,,199410.0,48439.0,16.0,2800.0,1922.0,,,,,12.0,0.6023691924233525,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752572799,,,,,,,,,,,,,,,,,COLLIN COUNTY ROSE SOCIETY,20.0,3.0,201712.0,0.0,0.0,AMERICAN ROSE SOCIETY,1601 NORTHCREST DR,PLANO,TX,,C42,813410.0,75075.0,IN,,198306.0,48085.0,16.0,1920.0,1922.0,,,,,12.0,0.14941750813589094,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752580047,,,,,,,,,,,,,,,,,,10.0,3.0,201709.0,31667.0,76390.0,KEEP IRVING BEAUTIFUL,3000 ROCK ISLAND RD,IRVING,TX,,C50,813312.0,75060.0,IN,,199506.0,48113.0,15.0,1920.0,1922.0,31247.0,16eofinextractez.dat,201609.0,78123.0,9.0,0.19372345538740696,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752596907,,,,,,,,,,,,,,,,,,10.0,3.0,201712.0,8512041.0,222081.0,RIVER BEND NATURE WORKS,2200 3RD ST,WICHITA FALLS,TX,,C60,712190.0,76301.0,IN,,199511.0,48485.0,15.0,,9080.0,8673566.0,16eofinextract990.dat,201509.0,613215.0,12.0,0.6226110604608601,C60,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752618458,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,12958.0,11532.0,LITTLE FOREST HILLS NEIGHBORHOOD,8806 SAN LEANDRO DR,DALLAS,TX,,C36,813312.0,75218.0,IN,,201606.0,48113.0,15.0,1920.0,1922.0,12624.0,16eofinextractez.dat,201512.0,14275.0,12.0,0.4056522343744592,C36,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752619086,,,,,,,,,,,,,,,,,2183 CUT N GROW GARDEN CLUB,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS,921 FOSTER RD,LUFKIN,TX,,C42,813410.0,75904.0,IN,,199301.0,48005.0,16.0,,,,,,,5.0,0.8325787199701972,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752623290,,,,,,,,,,,,,,,,,BRAZOS RIVER,20.0,3.0,201805.0,0.0,0.0,SOUTH CENTRAL SECTION OF THE NINETY-NINES INC,9648 AIR PARK DR,GRANBURY,TX,,C32,813312.0,76049.0,IN,,197509.0,48221.0,15.0,2800.0,1922.0,,,,,5.0,0.8934755305514738,C32,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752632724,,,,,,,,,,,,,,,,,,20.0,6.0,201712.0,0.0,0.0,TEXAS COUNCIL OF FOREST PRODUCTS MANUFACTURERS INC,PO BOX 11510,AUSTIN,TX,,C99,813312.0,78711.0,IN,,199701.0,48453.0,0.0,,640.0,,,,,12.0,0.14776434647343573,C99,C,C,O,EN,C,EN,O,EN,OT,Y,Y,1.0
,752634734,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,DALLAS HISTORIC TREE COALITION,16 STEEL RD,WYLIE,TX,,C30,813312.0,75098.0,IN,,199610.0,48085.0,15.0,1920.0,1922.0,,,,,12.0,0.2283392930583021,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752641675,,,,,,,,,,,,,,,,,NACOGDOCHES COUNTY MASTER GARDENERS,20.0,3.0,201712.0,0.0,0.0,TEXAS MASTER GARDENER ASSOCIATION INC,203 WEST MAIN STREET,NACOGDOCHES,TX,,C42,813410.0,75961.0,IN,,200706.0,48347.0,16.0,,,,,,,12.0,0.2372964319156412,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752642731,,,,,,,,,,,,,,,,,2138 TARRANT CO MASTER GARDENERS,20.0,3.0,201705.0,0.0,0.0,TEXAS GARDEN CLUBS INC,130 NORTHCHASE DR,WILLOW PARK,TX,,C42,813410.0,76036.0,IN,,199301.0,48439.0,16.0,2800.0,1922.0,,,,,5.0,0.19392336914279107,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752647078,,,,,,,,,,,,,,,,,DALLAS,10.0,3.0,201712.0,,,PARAPLEGICS ON INDEPENDENT NATURE TRIPS,403 PACIFIC AVE,TERRELL,TX,,C99,813312.0,75160.0,IN,,199509.0,48257.0,15.0,1920.0,1922.0,,,,,12.0,0.3023537315789377,C99,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752655882,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,LAKE GRANBURY MASTER GARDNERS,1410 W PEARL ST,GRANBURY,TX,,C20,813312.0,76048.0,IN,,199708.0,48221.0,16.0,2800.0,1922.0,,,,,12.0,0.33259458663622354,C20,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752657648,,,,,,,,,,,,,,,,,,20.0,3.0,201804.0,0.0,0.0,SOUTHWEST SECTION OF THE AIR & WASTE MANAGEMENT ASSOCIATION,2611 PEBBLE ROW,SAN ANTONIO,TX,,C20,813312.0,78232.0,IN,,199710.0,48029.0,16.0,,7240.0,,,,,4.0,0.43136314905603296,C20,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752658373,,,,,,,,,,,,,,,,,TEXAS SOCIETY,20.0,3.0,201805.0,0.0,0.0,ORDER OF CONFEDERATE ROSE INC,PO BOX 100,WINONA,TX,,C42,813410.0,75791.0,IN,,200410.0,48423.0,16.0,,8640.0,,,,,5.0,0.7675953593112386,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752660833,,,,,,,,,,,,,,,,,JOHNSON COUNTY IRIS AND DAYLILY SOC,20.0,3.0,201712.0,0.0,0.0,AMERICAN IRIS SOCIETY,PO BOX 113,RIO VISTA,TX,,C42,813410.0,76692.0,IN,,200102.0,48217.0,16.0,,,,,,,12.0,0.3057250973136011,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752677614,,,,,,,,,,,,,,,,,,0.0,3.0,,,,RIVERS OF LIFE,PO BOX 323,FARMERSVILLE,TX,,C99,813312.0,75442.0,IN,,196402.0,48085.0,10.0,1920.0,1922.0,,,,,,0.16817156522492396,C99,C,C,PC,EN,C,EN,O,EN,OT,N,N,1.0
,752706697,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,CENTRAL BUSINESS ASSOCIATION OF ATHENS INC,201 W CORSICANA ST STE 1,ATHENS,TX,,C50,813312.0,75751.0,IN,,199710.0,48213.0,16.0,1920.0,1922.0,,,,,12.0,0.35973707915689057,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752708139,,,,,,,,,,,,,,,,,,10.0,3.0,201712.0,1990241.0,1130099.0,FRIENDS OF THE KATY TRAIL INC,5207 MCKINNEY AVE STE 19A,DALLAS,TX,,C30,813312.0,75205.0,IN,,199709.0,48113.0,15.0,1920.0,1922.0,1479753.0,16eofinextract990.dat,201512.0,1150387.0,12.0,0.7144632089587699,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752713240,,,,,,,,,,,,,,,,,,20.0,3.0,201612.0,0.0,0.0,FAMILIES FOR THE RAIN FOREST FOUNDATION,2800 GLENBROOK DR,CARROLLTON,TX,,C36,813312.0,75007.0,IN,,199910.0,48121.0,15.0,1920.0,1922.0,,,,,12.0,0.28015406475376536,C36,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752723299,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,134029.0,49925.0,VIRGINIA WOODS PROPERTY OWNERS ASSOCIATION INC,3001 S HARDIN BLVD STE 110 PMB 205,MCKINNEY,TX,,C36,813312.0,75070.0,IN,,201409.0,48085.0,16.0,1920.0,1922.0,121551.0,16eofinextractez.dat,201512.0,56091.0,12.0,0.7421247688194943,C36,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752725721,,,,,,,,,,,,,,,,,2292 TEXAS GOURD SOCIETY,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,7414 SYDNEY ST,CORP CHRISTI,TX,,C42,813410.0,78414.0,IN,,199301.0,48355.0,16.0,,1880.0,,,,,5.0,0.04649509592970202,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752735104,,,,,,,,,,,,,,,,,,1.0,3.0,201709.0,101304.0,33799.0,PATON FAMILY CHARITABLE FOUNDATION,10 INTREPID CIR,ROCKWALL,TX,,C36,813312.0,75032.0,IN,,199802.0,48397.0,4.0,1920.0,1922.0,,,,,9.0,0.8021248454769059,C36,C,C,PF,EN,C,EN,S,EN,OT,Y,N,1.0
,752757096,,,,,,,,,,,,,,,,,,10.0,3.0,201706.0,66302.0,53335.0,ELLIS COUNTY MASTER GARDENERS INC,701 S I-35E STE 3,WAXAHACHIE,TX,,C42,813410.0,75165.0,IN,,200002.0,48139.0,15.0,1920.0,1922.0,67163.0,16eofinextractez.dat,201506.0,20020.0,6.0,0.8184008592385891,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752774331,,,,,,,,,,,,,,,,,,20.0,4.0,201712.0,100340.0,43771.0,WOODS OF SPRINGCREEK II HOMEOWNERS ASSOC,PO BOX 941169,PLANO,TX,,C36,813312.0,75094.0,IN,,199901.0,48085.0,0.0,1920.0,1922.0,83433.0,16eofinextractez.dat,201512.0,43393.0,12.0,0.7532729095065189,C36,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
,752778666,,,,,,,,,,,,,,,,,CYPRESS BASIN MASTER GARDENERS,20.0,3.0,201712.0,0.0,0.0,TEXAS MASTER GARDENER ASSOCIATION INC,1708 INDUSTRIAL RD,MT PLEASANT,TX,,C42,813410.0,75455.0,IN,,200706.0,48449.0,16.0,,,,,,,12.0,0.09182028173925527,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752788647,,,,,,,,,,,,,,,,,,20.0,3.0,201806.0,0.0,0.0,TEXAS PANHANDLE AUDUBON SOCIETY,PO BOX 60812,CANYON,TX,,C30,813312.0,79016.0,IN,,199907.0,48381.0,15.0,,320.0,,,,,6.0,0.1612957727228066,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752788771,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,THE CRAPE MYRTLE TRAILS OF MCKINNEY FOUNDATION,6401 S CUSTER RD STE 2000,MCKINNEY,TX,,C41,712130.0,75070.0,IN,,199909.0,48085.0,15.0,1920.0,1922.0,39198.0,16eofinextractez.dat,201512.0,42038.0,12.0,0.7313808931956939,C41,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752804023,,,,,,,,,,,,,,,,,MANSFIELD GARDEN CLUB,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,2304 SOUTH BRANCH DR,ARLINGTON,TX,,C42,813410.0,76063.0,IN,,199301.0,48439.0,16.0,2800.0,1922.0,,,,,5.0,0.5815722433794434,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752808239,,,,,,,,,,,,,,,,,,20.0,3.0,201612.0,4976.0,2385.0,ANGELINA-NACOGDOCHES FOREST LANDOWNERS ASSOCIATION,4126 OLD TYLER RD,NACOGDOCHES,TX,,C20,813312.0,75964.0,IN,,201409.0,48347.0,16.0,,,3956.0,core2014pc,201412.0,1075.0,12.0,0.9855366476514528,C20,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752824624,,,,,,,,,,,,,,,,,291 CARSWELL GARDEN CLUB,20.0,3.0,201805.0,0.0,0.0,TEXAS GARDEN CLUBS INC,PO BOX 27166,FT WORTH,TX,,C42,813410.0,76127.0,IN,,199301.0,48439.0,16.0,2800.0,1922.0,,,,,5.0,0.10964944382495256,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752824633,,,,,,,,,,,,,,,,,,20.0,3.0,201709.0,0.0,0.0,KEEP ALLEN BEAUTIFUL CORPORATION,305 CENTURY PKWY,ALLEN,TX,,C50,813312.0,75013.0,IN,,199907.0,48085.0,15.0,1920.0,1922.0,25571.0,core2014pc,201409.0,729.0,9.0,0.2482178806820339,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752824979,,,,,,,,,,,,,,,,,,20.0,3.0,201612.0,50638.0,7285.0,EDWARDS PLATEAU PRESCRIBED BURNING ASSN,PO BOX 918,SONORA,TX,,C60,712190.0,76950.0,IN,,200807.0,48435.0,15.0,,,50230.0,16eofinextractez.dat,201512.0,7635.0,12.0,0.9066783113891059,C60,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752831596,,,,,,,,,,,,,,,,,,10.0,3.0,201708.0,100432.0,188424.0,CAPROCK PARTNERS FOUNDATION,PO BOX 540,QUITAQUE,TX,,C36,813312.0,79255.0,IN,,199910.0,48045.0,15.0,,,58326.0,16eofinextractez.dat,201508.0,43714.0,8.0,0.39275506042046815,C36,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752841573,,,,,,,,,,,,,,,,,,10.0,3.0,201712.0,180324.0,245479.0,HOTZONE,11613 WATERWOOD CT,PEARLAND,TX,,C20,813312.0,77584.0,IN,,200011.0,48039.0,15.0,1145.0,3362.0,160849.0,16eofinextract990.dat,201512.0,150739.0,12.0,0.5851600379646849,C20,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
,752858027,,,,,,,,,,,,,,,,,,20.0,3.0,201806.0,0.0,0.0,TYLER AUDUBON SOCIETY,3310 SHENANDOAH DR,TYLER,TX,,C30,813312.0,75713.0,IN,,200210.0,48423.0,15.0,,8640.0,,,,,6.0,0.7506872230862212,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752868015,,,,,,,,,,,,,,,,,,20.0,3.0,201609.0,0.0,0.0,KEEP DESOTO BEAUTIFUL,211 E PLEASANT RUN RD,DESOTO,TX,,C50,813312.0,75115.0,IN,,201606.0,48113.0,15.0,1920.0,1922.0,,,,,9.0,0.9018059058643284,C50,C,C,PC,EN,C,EN,O,EN,OT,N,N,1.0
,752886911,,,,,,,,,,,,,,,,,,1.0,3.0,,,,MALAKOFF AREA GARDEN CLUB,PO BOX 706,MALAKOFF,TX,,C42,813410.0,75148.0,IN,,200008.0,48213.0,4.0,1920.0,1922.0,,,,,,0.574425069441623,C42,C,C,PF,EN,C,EN,S,EN,OT,N,N,1.0
,752896673,,,,,,,,,,,,,,,,,,20.0,3.0,201612.0,0.0,0.0,FRIENDS OF THE GRASSLANDS,1395 COUNTY ROAD 2461,ALVORD,TX,A,C12,813219.0,76225.0,IN,,201302.0,48497.0,15.0,,,,,,,12.0,0.1362145797506168,C12,C,C,PC,EN,C,ZB,S,EN,OT,Y,Y,1.0
,752897936,,,,,,,,,,,,,,,,,FANNIN MASTER GARDENER,20.0,3.0,201712.0,0.0,0.0,TEXAS MASTER GARDENER ASSOCIATION INC,2505 N CENTER ST,BONHAM,TX,,C41,712130.0,75418.0,IN,,200006.0,48147.0,15.0,,,,,,,12.0,0.2412550993487703,C41,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
,752902863,,,,,,,,,,,,,,,,,,20.0,3.0,201712.0,0.0,0.0,KEEP PARIS BEAUTIFUL INC,8 WEST PLZ,PARIS,TX,,C50,813312.0,75460.0,IN,,200011.0,48277.0,15.0,,,,,,,12.0,0.4826871706234997,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,Y,1.0
