DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
93492135058458.0,752450465,EFILE,"EDUCATION AND DISSEMINATION OF INFORMATION ON STATE GROUNDWATER, ITS USES AND PROTECTION IN TEXAS.","TEXAS ALLIANCE OF GROUNDWATER DISTRICTS WAS FORMED TO FURTHER THE PURPOSE OF GROUNDWATER CONSERVATION AND PROTECTION ACTIVITIES BY PROVIDING A MEANS OF EDUCATION, COMMUNICATION, AND EXCHANGE OF INFORMATION BETWEEN AND AMONG INDIVIDUAL GCD'S AND THE PUBLIC REGARDING THE GROUNDWATER MANAGEMENT IN THE STATE OF TEXAS.",,,"TEXAS ALLIANCE OF GROUNDWATER DISTRICTS WAS FORMED TO FURTHER THE PURPOSE OF GROUNDWATER CONSERVATION AND PROTECTION ACTIVITIES BY PROVIDING A MEANS OF EDUCATION, COMMUNICATION, AND EXCHANGE OF INFORMATION BETWEEN AND AMONG INDIVIDUAL GCD'S AND THE PUBLIC REGARDING THE GROUNDWATER MANAGEMENT IN THE STATE OF TEXAS.",,,,2.0180135934920586e+17,15709578.0,990EZ,9/20/2018 7:45:05 AM,TEXAS ALLIANCE OF GROUNDWATER DISTRICTS,201709.0,2018.0,2017.0,9.0,5307 W HWY 290 SVC RD STE 7,138812.0,141226.0,16eofinextractez.dat,AUSTIN,201509.0,193239.0,,Y,48453.0,,16.0,10.0,,195675.0,,PC,O,EN,C,C,640.0,813312.0,TEXAS ALLIANCE OF GROUNDWATER DISTRICTS,C,C32,,C32,,EN,EN,OT,IN,,,,0.8667378613960692,199402.0,,,TX,3.0,201709.0,2018.0,N,78735.0,,,,,,,,,,,,
93492222006458.0,142003280,EFILE,PROVIDED EDUCATION AND OUTREACH TO THE COMMUNITY ELECTED OFFICIALS AND REGULATORY AGENCIES REGARDING WATER ISSUES,PROTECT AND PRESERVE THE ENVIRONMENT,,,,,,,2.0180222934920064e+17,15784356.0,990EZ,10/12/2018 6:15:34 AM,ENVIRONMENTAL STEWARDSHIP,201712.0,2018.0,2017.0,12.0,PO BOX 1423,18402.0,13456.0,16eofinextractez.dat,BASTROP,201512.0,33190.0,,Y,48021.0,,15.0,20.0,,25738.0,,PC,O,EN,C,C,640.0,813312.0,ENVIRONMENTAL STEWARDSHIP,C,C32,,C32,,EN,EN,OT,IN,,,,0.4875755479824362,200807.0,,,TX,3.0,201712.0,2018.0,N,78602.0,,,,,,,,,,,,
93491190004198.0,760421104,EFILE,,,,,,,,,2.018419093491004e+17,15721893.0,990PF,9/24/2018 8:00:59 AM,OTTER ISLAND FOUNDATION,201712.0,2018.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493213009018.0,760183954,EFILE,,,,,"OTHER PROGRAM SERVICES 4: OTHER PROGRAM SERVICES 5: Buffalo Bayou East Sector Master Plan - The organization is developing a comprehensive master plan for its east sector - the area from McKee Street east to the Port of Houston Turning Basin. OTHER PROGRAM SERVICES 6: Buffalo Bayou Park Cistern BBP restored and repurposed this underground city water reservoir and opened it to the public in 2016. In addition to tours highlighting the history and architecture of this unique industrial site, BBP presents periodic art installations in the space. OTHER PROGRAM SERVICES 7: Land Acquisition - BBP has an ongoing land acquisition program for trails and facilities along both sides of Buffalo Bayou from Shepherd Drive to the Port of Houston turning basin. OTHER PROGRAM SERVICES 8: Hike and Bike Trails - A top priority of Buffalo Bayou Partnership is to build a continuous system of trails on the north and south banks of Buffalo Bayou from Shepherd Drive to the Turning Basin. This will give Houstonians and visitors 20 miles of trails to run, walk and bike along our waterway. To accommodate residents and visitors who want to enjoy a walk or jog along the Shepherd Drive to Sabine Street stretch of the bayou, BBP added asphalt footpaths closer to the waterway.","Buffalo Bayou Partnership (""BBP"") is transforming and revitalizing Buffalo Bayou, Houstons most significant natural resource. BBPs geographic focus is the 10-square mile stretch of Buffalo Bayou from Shepherd Drive to the Port of Houston Turning Basin.","Buffalo Bayou Park (formerly known as Shepherd to Sabine) - A strong public-private partnership including the Kinder Foundation, Buffalo Bayou Partnership (""BBP""), the City of Houston, and Harris County Flood Control District carried out an ambitious $58 million restoration project for the stretch of bayou from Shepherd Drive to Sabine Street. The project involved flood management, eco-restoration, new hike and bike trails and an array of park amenities. The park improvements were substantially completed for the Buffalo Bayou Park project in 2015, and BBP transferred ownership to the City. BBP maintains and operates the 160-acre Buffalo Bayou Park and is also responsible for maintaining the hike and bike trails and green spaces along the waterway from Sabine to Fannin streets. To assist with ongoing maintenance and conservation efforts, BBP relies on thousands of volunteers and community service workers each year that remove weeds and invasive species, plant wildflowers, pick up trash and remove silt from the trails after heavy rains.##Buffalo Bayou Partnership Special Events - BBP offers a wide-range of recreational and cultural activities, including:Buffalo Bayou Partnership Regatta - Annual 15-mile canoe and kayak race on Buffalo Bayou from Voss Road to Sesquicentennial Park in Downtown Houston, held in March.Kids Day - A free event filled with family fun, educational activities, music, food, dazzling park performers, and bayou boat rides, held annually in October. Pontoon Boat Rides - Offered year-round, include bat tours, history tours, and private charters.##Land Acquisition - BBP has an ongoing land acquisition program for trails and facilities along both sides of Buffalo Bayou from Shepherd Drive to the Port of Houston turning basin.","Buffalo Bayou Partnership is the non-profit organization revitalizing and transforming Buffalo Bayou, Houston's most significant natural resource. BBP coordinates the integration of major amenities into the bayou greenbelt and seeks ways to increase community involvement through pedestrian, boating and biking amenities, permanent and temporary art installations, and other natural and built attractions.",2.018121393493009e+17,15730289.0,990,9/26/2018 7:37:12 AM,BUFFALO BAYOU PARTNERSHIP INC,201712.0,2018.0,2017.0,12.0,1019 COMMERCE STREET SUITE 200,27419183.0,24559752.0,16eofinextract990.dat,HOUSTON,201512.0,8303797.0,,Y,48201.0,,15.0,10.0,,11049826.0,,PC,S,ZA,C,C,3362.0,813219.0,BUFFALO BAYOU PARTNERSHIP,C,C113,,C1130,,EN,EN,OT,IN,,,3360.0,0.8541459874735494,198607.0,,,TX,3.0,201712.0,2018.0,N,77002.0,,,,,,,,,,,,
93492200007208.0,237174515,EFILE,Provide a place for the community to have family or group gatherings.,7 PROVIDE A PUBLIC PLACE FOR COMMUNITY GATHERINGS,,,"Income is derived from day rental of the community center to different groups for family reunions, birthdays, boy and girl scout groups etc",,,,2.018020093492007e+17,15750205.0,990EO,10/1/2018 7:24:06 PM,LITTLE RIVER ACAD IMPROVEMENT ASSOC,201712.0,2018.0,2017.0,12.0,PO BOX 456,1.0,126514.0,16eofinextractez.dat,LTL RVR ACAD,201512.0,7357.0,,Y,48027.0,,0.0,20.0,,4045.0,,O,O,EN,C,C,3810.0,813920.0,LITTLE RIVER ACADEMY IMPROVEMENT ASSOCIATION,C,C03,,C03,,EN,EN,OT,IN,,,,0.2931645539199813,201206.0,,,TX,4.0,201712.0,2018.0,N,76554.0,,,,,,,,,,,,
93493136011328.0,472261024,EFILE,,,,,,TO PROMOTE THE COMMON BUSINESS INTERESTS OF ITS MEMBERS MANAGING ENVIRONMENTAL AND POLICY CHALLENGES.,PROMOTED THE COMMON BUSINESS INTERESTS OF ITS MEMBERS MANAGING ENVIRONMENTAL AND POLICY CHALLENGES.,TO PROMOTE THE COMMON BUSINESS INTERESTS OF ITS MEMBERS MANAGING ENVIRONMENTAL AND POLICY CHALLENGES.,2.0182136934930112e+17,15708988.0,990O,9/20/2018 6:11:45 AM,OUR NATIONS ENERGY FUTURE COALITION INC,201712.0,2018.0,2017.0,12.0,1200 SMITH ST STE 900,165481.0,275771.0,16eofinextract990.dat,HOUSTON,201512.0,600000.0,,Y,48201.0,,0.0,10.0,,168000.0,,O,O,EN,C,C,3362.0,813319.0,OUR NATIONS ENERGY FUTURE COALITION INC,C,C013,,C0135,,EN,EN,OT,IN,,,3360.0,0.9391620072060298,201605.0,,ONE FUTURE,TX,6.0,201712.0,2018.0,N,77002.0,,,,,,,,,,,,
93493179000198.0,455375339,EFILE,,,,,EXPENSES FOR OTHER EVANGELISTIC EFFORTS PERFORMED. 592325. 0. 317577.,THE MISSION OF THE ORGANIZATION IS TO BRING THE MESSAGE OF CHRIST TO THE PEOPLES OF WESTERN HONDURAS BY PLANTING CHURCHES AND ASSISTING IN THEIR GROWTH TRAINING AND EQUIPING LEADERS. PROVIDING OTHER TRAINING IN VARIOUS,"CHURCH PLANTING - CHURCHES WERE PLANTED DURING THE YEAR, LEADERS WERE TRAINED. FOLLOW UPS MADE TO MAKE SURE THE CHURCHES WERE GROWING. OVER 100 INDIVIDUALS WERE TRAINED THIS PAST YEAR. 10 SELF-SUSTAINING CHURCHES HAVE BEEN PLANTED SINCE THE ESTABLISHMENT OF OUR ORGANIZATION.##DESEO PUBLIC SCHOOL OUTREACH MINISTRY. DURING THE YEAR 9 PUBLIC SCHOOLS WERE VISITED WEEKLY GIVING MORNING DEVOTIONALS, CLASSROOM INSTRUCTION ON VALUES AND TOUCHING THE LIVES OF OVER 1,300 CHILDREN PER WEEK.##THE MOSES PROJECT IS A 120 ACRE AGRICULTURAL TRAINING CENTER WITH FISH, DAIRY, COFFEE, POULTRY, AND SHEEP OPERATIONS. HERE, 46 YOUNG MEN LIVE IN OUR DORMITORIES AS OUR TEAM WALKS WITH AND TRAINS THEM IN SPIRITUAL LEADERSHIP AND SUSTAINABLE AGRICURLTURAL PRACTICES. THESE MEN ARE GIVEN THE OPPORTUNITY TO COMPLETE THEIR HIGH SCHOOL EDUCATION AS WELL.",THE MISSION OF THE ORGANIZATION IS TO BRING THE MESSAGE OF CHRIST,2.0184179934930003e+17,15713301.0,990,9/20/2018 6:11:12 PM,MISSION UPREACH INC,201712.0,2018.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93491187002068.0,957102622,EFILE,,,,,,,,,2.018118793491002e+17,15721573.0,990PF,9/24/2018 7:10:47 AM,MARJORIE G SOCOLOFSKY,201803.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493135025808.0,201508875,EFILE,,,,,"PROVIDE FUNDING, FUNDRAISING AND VOLUNTEER ASSISTANCE FOR THE CREATION AND ONGOING MAINTENANCE OF A PROJECT TO BEAUTIFY CITY-OWNED PROPERTY THAT SURROUNDS A BRANCH OF THE PUBLIC LIBRARY. WALKING PATHS, BENCHES, LIGHTING, A PAVILIION AND LANDSCAPING HAVE ALL BEEN COMPLETED AND ARE IN SERVICE.",SEE SCHEDULE O,"MAINTENANCE OF THE GROUNDS SURROUNDING LANDA LIBRARY IS DONE ON A CONTINUOUS BASIS TO ENSURE A CLEAN, ATTRACTIVE AND USABLE AREAS FOR THE PUBLIC. MAINTENANCE INCLUDES, BUT IS NOT LIMITED TO, LANDSCAPING, MOWING, TRIMMING AND PRUNING OF PLANTS AND TREES, AND ENSURING ALL ASPECTS OF THE IRRIGATION SYSTEM ARE IN GOOD WORKING ORDER. IN ADDITION, REGULAR MAINTENANCE ENSURES THAT THE PUBLIC PLAYGROUND EQUIPMENT IS IN A SAFE AND IN GOOD WORKING CONDITION AS WELL AS THE LANDSCAPE LIGHTING SYSTEM.##COMMUNICATE VIA WEBSITE AND PROMOTIONAL PRINT INFORMATION TO THE COMMUNITY REGARDING THE LANDA GARDENS PROJECT AND TO ENCOURAGE USE OF THE GROUNDS AND THE LIBRARY. MEMBERS OF THE BOARD OF DIRECTORS AND COMMITTEE MEMBERS MEET REGULARLY TO PLAN FOR THE CONTINUED MAINTENANCE AND IMPROVEMENTS AS WELL AS THE FUNDING OF THOSE EXPENDITURES.",SEE SCHEDULE O,2.018013593493026e+17,15698764.0,990,9/17/2018 10:45:17 PM,LANDA GARDENS CONSERVANCY,201712.0,2018.0,2017.0,12.0,PO BOX 12243,1309389.0,1034088.0,16eofinextract990.dat,SAN ANTONIO,201512.0,220236.0,,Y,48029.0,,15.0,10.0,,1225349.0,,PC,O,EN,C,C,7240.0,712130.0,LANDA GARDENS CONSERVANCY,C,C41,,C41,,EN,EN,OT,IN,,,,0.1398809121046526,200411.0,,,TX,3.0,201712.0,2018.0,N,78212.0,,,,,,,,,,,,
93491135032588.0,752567517,EFILE,,,,,,,,,2.0183135934910326e+17,15753902.0,990PF,10/2/2018 9:31:54 AM,PLANETARY TRUST,201712.0,2018.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93491187000068.0,916256509,EFILE,,,,,,,,,2.018118793491e+17,15721565.0,990PF,9/24/2018 7:10:43 AM,NINA HANSEN CHARITABLE TRUST,201804.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493194003048.0,742601251,EFILE,,,,,,"TO CONSERVE AND PROTECT THE NATURAL RESOURCES AND ENVIRONMENTAL INTEGRITY OF THE TRANS-PECOS REGION OF TEXAS, INCLUDING EDUCATION, COMMUNICATION, AND REPRESENTATION OF FACTUAL DATA AND HISTORICAL INFORMATION.",PROTECTED PRIVATE PROPERTY FROM AIRFORCE FLYOVERS AT EXTREMELY LOW ALTITUDES AND GENERAL INVASION OF PROPERTY RIGHTS FROM GOVERNMENT AND PRIVATE ORGANIZATIONS.,"TO CONSERVE AND PROTECT THE NATURAL RESOURCES AND ENVIRONMENTAL INTEGRITY OF THE TRANS-PECOS REGION OF TEXAS, INCLUDING EDUCATION, COMMUNICATION, AND REPRESENTATION OF FACTUAL DATA AND HISTORICAL INFORMATION.",2.018419493493003e+17,15744640.0,990,9/28/2018 9:14:29 PM,DAVIS MOUNTAINS TRANS PECOS HERITAGE ASSOCIATION,201802.0,2018.0,2018.0,2.0,PO BOX 1209,4915.0,11024.0,16eofinextract990.dat,ALPINE,201602.0,47808.0,,Y,48043.0,,15.0,10.0,,57801.0,,PC,O,EN,C,C,,813312.0,DAVIS MOUNTAINS TRANS-PECOS HERITAGE ASSOCIATION,C,C30,,C30,,EN,EN,OT,IN,,,,0.7439193098336196,199107.0,,,TX,3.0,201802.0,2018.0,N,79831.0,,,,,,,,,,,,
93493211004308.0,742178792,EFILE,,,,,"FAMILIES EXPLORE NATURE-INSPIRED EXHIBITS AND EVENTS SUCH AS RAINFOREST ADVENTURE MAZE, SCARECROW TRAIL, AND BOOTANICA! YOUNG PROFESSIONALS ENJOY WINE AND BEER TASTING UNDER THE STARS AT BREWS AND BLOOMS AND WINE DOWN AT THE GARDEN. CONTEMPORARY ART POPS AT THE GARDEN WITH OUR ANNUAL ART IN THE GARDEN EXHIBIT IN PARTNERSHIP WITH BLUE STAR. CLASSES SUCH AS TAI CHI PROMOTE HEALTH AND WELLNESS. VARIOUS LANDSCAPING, WATER CONSERVATION, AND GARDENING CLASSES PROVIDE THE COMMUNITY WITH THE KNOWLEDGE TO GARDEN SMART AT HOME. BOTANICAL EXHIBITS FEATURE THE DIVERSITY OF LOCAL FLORA AS WELL AS PLANTS FROM ACROSS THE GLOBE. THE GARDEN IS A SPECTACULAR SPOT FOR BIRD AND BUTTERFLY WATCHING AND FEATURES A CERTIFIED MONARCH WAY STATION.##OUR WATERSAVER LANE AND WATERSAVER GARDEN DEMONSTRATE THE FUNCTIONALITY, CONSERVATION BENEFITS, AND ATTRACTIVENESS OF LOW WATER-USE PLANTS IN THE LANDSCAPE. RESEARCH ON ENDANGERED PLANTS OF SOUTH TEXAS FURTHERS THE GARDEN'S COMMITMENT TO ENVIRONMENTAL STEWARDSHIP.",TO INSPIRE PEOPLE TO CONNECT WITH THE PLANT WORLD AND UNDERSTAND THE IMPORTANCE OF PLANTS IN OUR LIVES.,"THE SAN ANTONIO BOTANICAL GARDEN IS ""NATURE'S MUSEUM"" PROVIDING ENGAGING CULTURAL ACTIVITIES, RELEVANT COMMUNITY CLASSES, INSPIRING CHILDRENS CAMPS, DYNAMIC SCHOOL PROGRAMS, ENDANGERED PLANT RESEARCH, AND SPECTACULAR PLANT COLLECTIONS TO VISITORS OF ALL AGES. IN 2017, A RECORD 150,000 GUESTS VISITED THE GARDEN. SCHOOLS FROM EVERY DISTRICT IN THE COUNTY COME FOR FIELD TRIPS WHICH OFTEN INCLUDE THE SIGNATURE TERRARIUM ECOSYSTEM PROGRAM.SEE SCHEDULE O FOR CONTINUATION.##NOWHERE IS THE GARDEN'S MISSION STATEMENT BETTER FULFILLED THAN IN OUR WIDE VARIETY OF EDUCATIONAL PROGRAMS. PARTICIPANTS IN OUR CHILDREN'S VEGETABLE GARDEN PROGRAM LEARN TO GROW FRUITS, VEGETABLES, AND FLOWERS THROUGH A SIXTEEN WEEK PROGRAM. OUR TERRARIUM ECOSYSTEM PROGRAM IS POPULAR WITH FIELD TRIPS AND AVAILABLE FUNDS HELP OFFSET TRANSPORTATION COSTS FOR TITLE 1 SCHOOLS. WEEK LONG CAMPS AND DAY PROGRAMS HELD THROUGHOUT THE SUMMER ENGAGE STUDENTS IN STEM (SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS) AND ARTS EDUCATION THROUGH THE SUMMER MONTHS. SEE SCHEDULE O FOR CONTINUATION.##THE NATIVE AND REGIONALLY ADAPTED PLANTS SOLD AT THE GARDEN ARE PROPAGATED AND MARKETED BY A DEDICATED TEAM OF VOLUNTEERS LED BY A PART-TIME PAID COORDINATOR WHO IS AN EXPERT IN THE FIELD OF DROUGHT-TOLERANT PLANTS AND LOW-WATER LANDSCAPES. THIS ENHANCES OUR EDUCATION MESSAGE BY PROMOTING USE AND AVAILABILITY OF DROUGHT-TOLERANT AND NATIVE PLANTS.",TO INSPIRE PEOPLE TO CONNECT WITH THE PLANT WORLD AND UNDERSTAND THE IMPORTANCE OF PLANTS IN OUR LIVES.,2.018021193493004e+17,15723411.0,990,9/24/2018 1:19:32 PM,SAN ANTONIO BOTANICAL GARDEN SOCIETY INC,201712.0,2018.0,2017.0,12.0,555 FUNSTON PL,34754358.0,19649427.0,16eofinextract990.dat,SAN ANTONIO,201512.0,8920384.0,,Y,48029.0,,15.0,10.0,,12492906.0,,PC,S,ZA,C,C,7240.0,813219.0,SAN ANTONIO BOTANICAL GARDEN SOCIETY INC,C,C114,,C1140,,EN,EN,OT,IN,,,,0.30200236264139624,198109.0,,,TX,3.0,201712.0,2018.0,N,78209.0,,,,,,,,,,,,
93493207004298.0,750309036,EFILE,,,,,,"CCA TEXAS FUND SUPPORTS COASTAL CONSERVATION ASSOCIATION. CCA TEXAS FUND WAS ORGANIZED TO OPERATE, PROMOTE AND ADVANCE THE PRESERVATION, CONSERVATION & PROTECTION OF MARINE, PLANT AND ANIMAL LIFE AND RESOURCES OF THE COASTAL AREAS OF TEXAS.","GRANTS TO SUPPORT THE PROGRAMS OF COASTAL CONSERVATION ASSOCIATION (CCA). CCA USES FUNDS TO PROMOTE RESEARCH, EDUCATION AND OTHER PROGRAMS CONSISTENT WITH ITS MISSION STATEMENT.","TO SUPPORT COASTAL CONSERVATION ASSOCIATION IN CARRYING OUT THE CHARITABLE AND EDUCATIONAL PURPOSE FOR WHICH IT WAS ORGANIZED AND IS OPERATED, NAMELY, PROMOTING AND ADVANCING THE PRESERVATION, CONSERVATION AND PROTECTION OF MARINE, PLANT AND ANIMAL LIFE AND RESOURCES OF THE COASTAL AREAS OF TEXAS FOR THE BENEFIT OF THE GENERAL PUBLIC.",2.018420793493004e+17,15724450.0,990,9/25/2018 5:35:11 AM,CCA TEXAS FUND,201712.0,2018.0,2017.0,12.0,6919 PORTWEST DR STE 100,9402584.0,9163014.0,16eofinextract990.dat,HOUSTON,201512.0,1919322.0,,Y,48201.0,,17.0,10.0,,1504144.0,,PC,S,ZB,C,C,3362.0,813219.0,CCA TEXAS FUND,C,C123,,C1230,,EN,EN,OT,IN,,,3360.0,0.931844961613004,199012.0,,GULF COAST CONSERVATION ASSOCIATION,TX,3.0,201712.0,2018.0,N,77024.0,,,,,,,,,,,,
93493221011878.0,751947699,EFILE,,,,,"RENO RAIL IS A PROJECT ADOPTED TO CONVERT LAND, PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH RENO,TX AND NE TEXAS TO A SCENIC WALKING/BICYCLING TRACK. ZONE 32 IS A PROGRAM THAT PROVIDES A SAFE PLACE FOR STUDENTS TO BE ABLE TO TALK ABOUT ANY ISSUES THAT THEY MAY BE STRUGGLING WITH. THE MISSION OF ZONE 32 IS TO PROVIDE A SAFE PLACE FOR STUDENTS TO SUPPORT AND SHARE AMONG PEER GROUPS FACILITATED BY PROFESSIONALS.","TO ACQUIRE PROPERTY AND USE AND MANAGE THE SAME IN SUCH MANNER AS ITS BOARD OF DIRECTORS DETERMINES IS FOR THE BEST INTEREST OF THE DEVELOPMENT OF THE GREATER PARIS, TX AREA.","THE NORTHEAST TEXAS TRAIL PROGRAM IS COMMITED TO TRANSFORM 130 MILES OF UNUSED, ABANDONED RAILWAY CORRIDOR INTO A MULTI-USE TRAIL. RAIL-TRAILS ARE EXTREMELY POPULAR AS RECREATION AND TRANSPORTATION CORRIDORS AND ARE HANDICAP ACCESSIBLE.##BLOSSOM RAILS TO TRAILS IS A PROJECT ADOPTED TO CONVERT LAND PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH LAMAR COUNTY AND NORTHEAST TEXAS TO A SCENIC WALKING/BICYCLING TRACK.##TRAIL DE PARIS IS A PROJECT ADOPTED TO CONVERT LAND PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH PARIS, TX AND NORTHEAST TEXAS TO A SCENIC WALKING AND BICYCLING TRACK.","TO ACQUIRE PROPERTY AND USE AND MANAGE THE SAME IN SUCH MANNER AS ITS BOARD OF DIRECTORS DETERMINES IS FOR THE BEST INTEREST OF THE DEVELOPMENT OF THE GREATER PARIS, TX AREA.",2.018222193493012e+17,15776568.0,990,10/10/2018 5:56:29 PM,GREATER PARIS DEVELOPMENT FOUNDATION INC,201712.0,2018.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93492177007028.0,752501045,EFILE,"PROVIDE ONGOING EDUCATIONAL OPPORTUNITIES, TRAINING, AND RESOURCES FOR FUNDRAISING PROFESSIONALS. MEMBERS AND GUEST/BOARD REPRESENTATIVIES ARE ENCOURAGED TO ATTEND WITH 30-50 IN ATTENDANCE EACH MONTH.##SCHOLARSHIPS-ENCOURAGE ATTENDANCE AND WORKSHOPS AND CONFERENCES TO PROMOTE PROFESSIONALISM AMONGST MEMBERS. (1 @$250 - 4 @ $500- 1 GROUP IN 2017)##0",PROMOTE EFFECTIVE AND ETHICAL PHILANTHROPY.,,,,,,,2.018217793492007e+17,15718353.0,990EZ,9/21/2018 7:12:38 PM,ASSOCIATION OF FUNDRAISING PROFESSIONALS-PERMIAN BASIN CHAPTER,201712.0,2018.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493172004438.0,262959996,EFILE,,,,,,TO CREATE WILDERNESS EDUCATION AND EXPLORATION EXPERIENCES (CONTINUED ON SCHEDULE 0)... TO CREATE WILDERNESS EDUCATION AND EXPLORATION EXPERIENCES THAT DEVELOP CRITICAL BEHAVIORS NEEDED FOR DISADVANTAGED STUDENTS TO ACHIEVE SUCESS IN SCHOOL AND LIFE.,"STUDENTS WHO JOIN THE WOODS PROJECT PARTICIPATE IN A YEAR-ROUND WILDERNESS IMMERSION PROGRAM DESIGNED TO PROVIDE PHYSICAL, MENTAL, AND EMOTIONAL CHALLENGES AND OPPORTUNITIES FOR LEADERSHIP AND CHARACTER DEVELOPMENT. THE WOODS PROJECT PROGRAMMING FOCUSES ON DEVELOPING CHARACTER TRAITS THAT WILL INCREASE THE LIKELIHOOD THAT OUR PARTICIPANTS WILL OVERCOME THE CHALLENGES THAT LOW INCOME STUDENTS FACE IN PERSEVERING TO A COLLEGE DEGREE.",THE WOODS PROJECT CREATES WILDERNESS EDUCATION AND EXPLORATION EXPERIENCES THAT DEVELOP CRITICAL BEHAVIORS NEEDED FOR DISADVANTAGED STUDENTS TO ACHIEVE SUCCESS IN SCHOOL AND LIFE.,2.0183172934930045e+17,15697945.0,990,9/17/2018 8:14:39 PM,WOODS PROJECT,201709.0,2018.0,2017.0,9.0,2700 SOUTHWEST FREEWAY SUITE A,350218.0,411233.0,16eofinextract990.dat,HOUSTON,201509.0,752972.0,,Y,48201.0,,15.0,10.0,,740282.0,,PC,O,EN,C,C,3362.0,813312.0,WOODS PROJECT INC,C,C36,,C36,,EN,EN,OT,IN,,,3360.0,0.8952490545493698,200808.0,,,TX,3.0,201709.0,2018.0,N,77024.0,,,,,,,,,,,,
93492213008138.0,472840205,EFILE,FINANCIAL ASSISTANCE TO VARIOUS LOCAL EL PASO AREA CHARITABLE ORGANIZATIONS AND EVENTS.,"TO ASSIT THE EL PASO COMMUNITY BY HELPING RELIEVE POVERTY, SICKNESS, AND LESSENING THE BURDEN OF THE GOVERNMENT.",,,,,,,2.018321393492008e+17,15733315.0,990EZ,9/26/2018 2:13:14 PM,EL PASO CHIHUAHUAS FOUNDATION,201712.0,2018.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493197010508.0,742055923,EFILE,,,,,,To inspire and enhance hispanic youth to higher education.,"Through the Lorenzo de Zavala Legislative Session, The Great Debate and The Collegiate World Series, targeted youth are given education contacts and experiences which improve their access to higher education.",To inspire and enhance hispanic youth to higher education.,2.0180197934930106e+17,15743985.0,990,9/28/2018 6:59:08 PM,NATIONAL HISPANIC INSTITUTE INC,201708.0,2018.0,2017.0,8.0,472 FM 1966,690301.0,625476.0,16eofinextract990.dat,MAXWELL,201508.0,1829689.0,,Y,48055.0,,15.0,10.0,,1960979.0,,PC,O,EN,C,C,640.0,813312.0,NATIONAL HISPANIC INSTITUTE INC,C,C30,,C30,,EN,EN,OT,IN,,,,0.2463440320788092,197910.0,,,TX,3.0,201708.0,2018.0,N,78656.0,,,,,,,,,,,,
